Log file open, 11/29/23 17:15:45
LogMemory: Platform Memory Stats for WindowsEditor
LogMemory: Process Physical Memory: 262.86 MB used, 262.86 MB peak
LogMemory: Process Virtual Memory: 227.30 MB used, 227.30 MB peak
LogMemory: Physical Memory: 11423.43 MB used,  2764.63 MB free, 14188.06 MB total
LogMemory: Virtual Memory: 24545.25 MB used,  2985.51 MB free, 27530.76 MB total
LogCsvProfiler: Display: Metadata set : extradevelopmentmemorymb="0"
LogTextureFormatETC2: Display: ETC2 Texture loading DLL: TextureConverter.dll
LogTextureFormatOodle: Display: Oodle Texture TFO init; latest sdk version = 2.9.5
LogTextureFormatOodle: Display: Oodle Texture loading DLL: oo2tex_win64_2.9.5.dll
LogTargetPlatformManager: Display: Loaded TargetPlatform 'Android'
LogTargetPlatformManager: Display: Loaded TargetPlatform 'Android_ASTC'
LogTargetPlatformManager: Display: Loaded TargetPlatform 'Android_DXT'
LogTargetPlatformManager: Display: Loaded TargetPlatform 'Android_ETC2'
LogTargetPlatformManager: Display: Loaded TargetPlatform 'AndroidClient'
LogTargetPlatformManager: Display: Loaded TargetPlatform 'Android_ASTCClient'
LogTargetPlatformManager: Display: Loaded TargetPlatform 'Android_DXTClient'
LogTargetPlatformManager: Display: Loaded TargetPlatform 'Android_ETC2Client'
LogTargetPlatformManager: Display: Loaded TargetPlatform 'Android_Multi'
LogTargetPlatformManager: Display: Loaded TargetPlatform 'Android_MultiClient'
LogTargetPlatformManager: Display: Loaded TargetPlatform 'HoloLens'
LogTargetPlatformManager: Display: Loaded TargetPlatform 'HoloLensClient'
LogTargetPlatformManager: Display: Loaded TargetPlatform 'IOS'
LogTargetPlatformManager: Display: Loaded TargetPlatform 'IOSClient'
LogTargetPlatformManager: Display: Loaded TargetPlatform 'Linux'
LogTargetPlatformManager: Display: Loaded TargetPlatform 'LinuxEditor'
LogTargetPlatformManager: Display: Loaded TargetPlatform 'LinuxServer'
LogTargetPlatformManager: Display: Loaded TargetPlatform 'LinuxClient'
LogTargetPlatformManager: Display: Loaded TargetPlatform 'LinuxArm64'
LogTargetPlatformManager: Display: Loaded TargetPlatform 'LinuxArm64Server'
LogTargetPlatformManager: Display: Loaded TargetPlatform 'LinuxArm64Client'
LogTargetPlatformManager: Display: Loaded TargetPlatform 'TVOS'
LogTargetPlatformManager: Display: Loaded TargetPlatform 'TVOSClient'
LogTargetPlatformManager: Display: Loaded TargetPlatform 'Windows'
LogTargetPlatformManager: Display: Loaded TargetPlatform 'WindowsEditor'
LogTargetPlatformManager: Display: Loaded TargetPlatform 'WindowsServer'
LogTargetPlatformManager: Display: Loaded TargetPlatform 'WindowsClient'
LogTargetPlatformManager: Display: Building Assets For Windows
LogAudioDebug: Display: Lib vorbis DLL was dynamically loaded.
LogTargetPlatformManager: Unable to find audio format BINKA from hinted modules, loading all potential format modules to find it
LogTargetPlatformManager: Loaded format module AudioFormatADPCM
LogTargetPlatformManager:   ADPCM
LogTargetPlatformManager:   PCM
LogTargetPlatformManager: Loaded format module AudioFormatBink
LogTargetPlatformManager:   BINKA
LogTargetPlatformManager: Loaded format module AudioFormatOgg
LogTargetPlatformManager:   OGG
LogTargetPlatformManager: Loaded format module AudioFormatOpus
LogTargetPlatformManager:   OPUS
LogTargetPlatformManager: Unable to find shader format SF_METAL from hinted modules, loading all potential format modules to find it
LogTargetPlatformManager: Loaded format module MetalShaderFormat
LogTargetPlatformManager:   SF_METAL
LogTargetPlatformManager:   SF_METAL_MRT
LogTargetPlatformManager:   SF_METAL_TVOS
LogTargetPlatformManager:   SF_METAL_MRT_TVOS
LogTargetPlatformManager:   SF_METAL_SM5
LogTargetPlatformManager:   SF_METAL_MACES3_1
LogTargetPlatformManager:   SF_METAL_MRT_MAC
LogTargetPlatformManager: Loaded format module ShaderFormatD3D
LogTargetPlatformManager:   PCD3D_SM6
LogTargetPlatformManager:   PCD3D_SM5
LogTargetPlatformManager:   PCD3D_ES31
LogTargetPlatformManager:   D3D_ES3_1_HOLOLENS
LogTargetPlatformManager: Loaded format module ShaderFormatOpenGL
LogTargetPlatformManager:   GLSL_150_ES31
LogTargetPlatformManager:   GLSL_ES3_1_ANDROID
LogTargetPlatformManager: Loaded format module ShaderFormatVectorVM
LogTargetPlatformManager:   VVM_1_0
LogTargetPlatformManager: Loaded format module VulkanShaderFormat
LogTargetPlatformManager:   SF_VULKAN_SM5
LogTargetPlatformManager:   SF_VULKAN_ES31_ANDROID
LogTargetPlatformManager:   SF_VULKAN_ES31
LogTargetPlatformManager:   SF_VULKAN_SM5_ANDROID
LogWindows: WindowsPlatformFeatures enabled
LogInit: Physics initialised using underlying interface: Chaos
LogInit: Using OS detected language (en-US).
LogInit: Using OS detected locale (en-US).
LogTextLocalizationManager: No specific localization for 'en-US' exists, so 'en' will be used for the language.
LogRendererCore: Ray tracing is disabled. Reason: r.RayTracing=0.
LogShaderCompilers: Display: Compiling shader autogen file: ../../../../../../Uni Things/Mestrado/Repos/dissertacao/onegai/project/yameroUnreal/Intermediate/ShaderAutogen/PCD3D_SM5/AutogenShaderHeaders.ush
LogShaderCompilers: Display: Autogen file is unchanged, skipping write.
LogShaderCompilers: Display: Compiling shader autogen file: ../../../../../../Uni Things/Mestrado/Repos/dissertacao/onegai/project/yameroUnreal/Intermediate/ShaderAutogen/PCD3D_ES31/AutogenShaderHeaders.ush
LogShaderCompilers: Display: Autogen file is unchanged, skipping write.
LogDerivedDataCache: FDerivedDataBackendGraph:  Pak pak cache file ../../../../../../Uni Things/Mestrado/Repos/dissertacao/onegai/project/yameroUnreal/DerivedDataCache/DDC.ddp not found, will not use a pak cache.
LogDerivedDataCache: Unable to find inner node Pak for hierarchy Hierarchy.
LogDerivedDataCache: FDerivedDataBackendGraph:  CompressedPak pak cache file ../../../../../../Uni Things/Mestrado/Repos/dissertacao/onegai/project/yameroUnreal/DerivedDataCache/Compressed.ddp not found, will not use a pak cache.
LogDerivedDataCache: Unable to find inner node CompressedPak for hierarchy Hierarchy.
LogDerivedDataCache: Display: ../../../Engine/DerivedDataCache/Compressed.ddp: Opened pak cache for reading. (1230 MiB)
LogDerivedDataCache: FDerivedDataBackendGraph:  EnterprisePak pak cache file ../../../Enterprise/DerivedDataCache/Compressed.ddp not found, will not use a pak cache.
LogDerivedDataCache: Unable to find inner node EnterprisePak for hierarchy Hierarchy.
LogDerivedDataCache: Speed tests for C:/Users/anth0/AppData/Local/UnrealEngine/Common/DerivedDataCache took 0.06 seconds
LogDerivedDataCache: Display: Performance to C:/Users/anth0/AppData/Local/UnrealEngine/Common/DerivedDataCache: Latency=0.08ms. RandomReadSpeed=18.99MBs, RandomWriteSpeed=180.08MBs. Assigned SpeedClass 'Local'
LogDerivedDataCache: Using Local data cache path C:/Users/anth0/AppData/Local/UnrealEngine/Common/DerivedDataCache: Writable
LogDerivedDataCache: Shared data cache path not found in *engine.ini, will not use an Shared cache.
LogDerivedDataCache: Unable to find inner node Shared for hierarchy Hierarchy.
LogVirtualization: VirtualizationSystem name found in ini file: None
LogVirtualization: FNullVirtualizationSystem mounted, virtualization will be disabled
LogShaderCompilers: Guid format shader working directory is -38 characters bigger than the processId version (../../../../../../Uni Things/Mestrado/Repos/dissertacao/onegai/project/yameroUnreal/Intermediate/Shaders/WorkingDirectory/23256/).
LogShaderCompilers: Cleaned the shader compiler working directory 'C:/Users/anth0/AppData/Local/Temp/UnrealShaderWorkingDir/0404A29B467874A1F494898FF31787BC/'.
LogXGEController: Cannot use XGE Controller as Incredibuild is not installed on this machine.
LogShaderCompilers: Display: Using Local Shader Compiler with 13 workers.
LogAssetRegistry: FAssetRegistry took 0.0102 seconds to start up
LogEditorDomain: Display: EditorDomain is Disabled
LogSerialization: UsePackageTrailer: 'false'
LogInit: Selected Device Profile: [WindowsEditor]
LogDeviceProfileManager: Active device profile: [0000077EBE91F500][0000077EB8C65000 50] WindowsEditor
LogDeviceProfileManager: Profiles: [0000077EBE91F6C0][0000077EB8C6A000 50] Windows, [0000077EBE91F500][0000077EB8C65000 50] WindowsEditor, [0000077EBE91D200][0000077EB8C6C800 50] WindowsServer, [0000077EBE91EC40][0000077EB8AF2800 50] WindowsClient, [0000077EBE91CB00][0000077EB8C62800 50] IOS, [0000077EBE91E700][0000077EBF3E0000 50] iPadAir2, [0000077EBF4E0380][0000077EBF3E7800 50] IPadPro, [0000077EBF4E0700][0000077EBF3E5000 50] iPadAir3, [0000077EBF4E24C0][0000077EBF3EA000 50] iPadAir4, [0000077EBF4E2300][0000077EBF3EC800 50] iPadMini4, [0000077EBF4E2140][0000077EAAA47800 50] iPadMini5, [0000077EBF4E2F40][0000077EBF3F0000 50] iPadMini6, [0000077EBF4E71C0][0000077EBF3FA000 50] iPhone6S, [0000077EBF4E7540][0000077EBF3F7800 50] iPhone7, [0000077EBF4E78C0][0000077EBF3F5000 50] iPodTouch7, [0000077EBF4E39C0][0000077EBF3FC800 50] iPhone6SPlus, [0000077EBF4E6C80][0000077EBF3E2800 50] iPhone7Plus, [0000077EBF4E1340][0000077EBF4A0000 50] iPhoneSE, [0000077EBF4E4280][0000077EBF4A5000 50] iPhone8, [0000077EBF4E6AC0][0000077EBF4A7800 50] iPhone8Plus, [0000077EBF4E08C0][0000077EBF4AA000 50] iPhoneX, [0000077EBF4E3640][0000077EBF4AC800 50] iPhoneXS, [0000077EBF4E6900][0000077EBF3F2800 50] iPhoneXSMax, [0000077EBF4E0540][0000077EBF4C0000 50] iPhoneXR, [0000077EBF4E3D40][0000077EBF4C5000 50] iPhone11, [0000077EBF4E1880][0000077EBF4C7800 50] iPhone11Pro, [0000077EBF4E3800][0000077EBF4CA000 50] iPhone11ProMax, [0000077EBF4E6040][0000077EBF4CC800 50] iPhoneSE2, [0000077EBF4E4600][0000077EBF4A2800 50] iPhone12Mini, [0000077EBF4E5E80][0000077EBF4D0000 50] iPhone12, [0000077EBF4E0000][0000077EBF4D5000 50] iPhone12Pro, [0000077EBF4E5CC0][0000077EBF4D7800 50] iPhone12ProMax, [0000077EBF4E0E00][0000077EBF4DA000 50] iPhone13Mini, [0000077EBF4E16C0][0000077EBF4DC800 50] iPhone13, [0000077EBF4E1180][0000077EBF4C2800 50] iPhone13Pro, [0000077EBF4E6740][0000077EBF440000 50] iPhone13ProMax, [0000077EBF4E1C00][0000077EBF445000 50] iPadPro105, [0000077EBF4E6200][0000077EBF447800 50] iPadPro129, [0000077EBF4E01C0][0000077EBF44A000 50] iPadPro97, [0000077EBF4E7C40][0000077EBF44C800 50] iPadPro2_129, [0000077EBF4E7380][0000077EBF4D2800 50] iPad5, [0000077EBF4E2D80][0000077EBF450000 50] iPad6, [0000077EBF4E55C0][0000077EBF455000 50] iPad7, [0000077EBF4E1A40][0000077EBF457800 50] iPad8, [0000077EBF4E5940][0000077EBF45A000 50] iPad9, [0000077EBF4E0A80][0000077EBF45C800 50] iPadPro11, [0000077EBF4E5080][0000077EBF442800 50] iPadPro2_11, [0000077EBF4E2840][0000077EBF470000 50] iPadPro3_11, [0000077EBF4E4440][0000077EBF475000 50] iPadPro3_129, [0000077EBF4E7000][0000077EBF477800 50] iPadPro4_129, [0000077EBF4E5B00][0000077EBF47A000 50] iPadPro5_129, [0000077EBF4E3100][0000077EBF47C800 50] AppleTV, [0000077EBF4E63C0][0000077EBF452800 50] AppleTV4K, [0000077EBF4E1500][0000077EBF480000 50] TVOS, [0000077EBF4E9680][0000077EBF487800 50] Mac, [0000077EBF4E9A00][0000077EBF485000 50] MacEditor, [0000077EBF4E6E40][0000077EBF48A000 50] MacClient, [0000077EBF4E2A00][0000077EBF48C800 50] MacServer, [0000077EBF4E9D80][0000077EBF520000 50] Linux, [0000077EBF4EA100][0000077EBF522800 50] LinuxEditor, [0000077EBF4E8340][0000077EBF527800 50] LinuxArm64Editor, [0000077EBF4E2680][0000077EBF52A000 50] LinuxArm64, [0000077EBF4E8DC0][0000077EBF52C800 50] LinuxClient, [0000077EBF4EA2C0][0000077EBF472800 50] LinuxArm64Client, [0000077EBF4E7700][0000077EBF525000 50] LinuxServer, [0000077EBF4E9840][0000077EBF500000 50] LinuxArm64Server, [0000077EBF4E5240][0000077EBF505000 50] Android, [0000077EBF4E8C00][0000077EBF507800 50] Android_Preview_OpenGL, [0000077EBF4E0FC0][0000077EBF50A000 50] Android_Preview_Vulkan, [0000077EBF4E1F80][0000077EBF50C800 50] Android_Low, [0000077EBF4E4EC0][0000077EBF482800 50] Android_Mid, [0000077EBF4EA800][0000077EBF510000 50] Android_High, [0000077EBF4E0C40][0000077EBF515000 50] Android_Default, [0000077EBF4E5400][0000077EBF517800 50] Android_Adreno4xx, [0000077EBF4E86C0][0000077EBF51A000 50] Android_Adreno5xx_Low, [0000077EBF4E6580][0000077EBF51C800 50] Android_Adreno5xx, [0000077EBF4E9140][0000077EBF502800 50] Android_Adreno6xx, [0000077EBF4E9300][0000077EBF530000 50] Android_Adreno6xx_Vulkan, [0000077EBF4EAB80][0000077EBF535000 50] Android_Adreno7xx, [0000077EBF4E2BC0][0000077EBF537800 50] Android_Adreno7xx_Vulkan, [0000077EBF4E94C0][0000077EBF53A000 50] Android_Mali_T6xx, [0000077EBF4E4980][0000077EBF53C800 50] Android_Mali_T7xx, [0000077EBF4E3B80][0000077EBF512800 50] Android_Mali_T8xx, [0000077EBF4E3F00][0000077EBF460000 50] Android_Mali_G71, [0000077EBF4E4B40][0000077EBF465000 50] Android_Mali_G72, [0000077EBF4E32C0][0000077EBF467800 50] Android_Mali_G72_Vulkan, [0000077EBF4E9BC0][0000077EBF46A000 50] Android_Mali_G76, [0000077EBF4EA9C0][0000077EBF46C800 50] Android_Mali_G76_Vulkan, [0000077EBF4E40C0][0000077EBF532800 50] Android_Mali_G77, [0000077EBF4E8A40][0000077EBF540000 50] Android_Mali_G77_Vulkan, [0000077EBF4E3480][0000077EBF545000 50] Android_Mali_G78, [0000077EBF4E8F80][0000077EBF547800 50] Android_Mali_G78_Vulkan, [0000077EBF4EB280][0000077EBF54A000 50] Android_Mali_G710, [0000077EBF4E7FC0][0000077EBF54C800 50] Android_Mali_G710_Vulkan, [0000077EBF4E7E00][0000077EBF462800 50] Android_Xclipse_920, [0000077EBF4E7A80][0000077EBF550000 50] Android_Xclipse_920_Vulkan, [0000077EBF4EAD40][0000077EBF555000 50] Android_Vulkan_SM5, [0000077EBF4EB980][0000077EBF557800 50] Android_PowerVR_G6xxx, [0000077EBF4E9F40][0000077EBF55A000 50] Android_PowerVR_GT7xxx, [0000077EBF4E4D00][0000077EBF55C800 50] Android_PowerVR_GE8xxx, [0000077EBF4EBB40][0000077EBF542800 50] Android_PowerVR_GM9xxx, [0000077EBF4E8180][0000077EBF560000 50] Android_PowerVR_GM9xxx_Vulkan, [0000077EBF4E8500][0000077EBF565000 50] Android_TegraK1, [0000077EBF4E1DC0][0000077EBF567800 50] Android_Unknown_Vulkan, [0000077EBF4EBD00][0000077EBF56A000 50] Oculus_Quest, [0000077EBF4EB0C0][0000077EBF56C800 50] Oculus_Quest2, [0000077EBF4EC5C0][0000077EBF552800 50] HoloLens, 
LogCsvProfiler: Display: Metadata set : deviceprofile="WindowsEditor"
LogMeshReduction: Using QuadricMeshReduction for automatic static mesh reduction
LogMeshReduction: Using SimplygonMeshReduction for automatic skeletal mesh reduction
LogMeshReduction: Using ProxyLODMeshReduction for automatic mesh merging
LogMeshReduction: No distributed automatic mesh merging module available
LogMeshMerging: No distributed automatic mesh merging module available
LogNetVersion: yameroUnreal 1.0.0, NetCL: 19505902, EngineNetVer: 23, GameNetVer: 0 (Checksum: 1147533835)
LogSlate: Border
LogSlate: BreadcrumbButton
LogSlate: Default
LogSlate: Icons.Save
LogSlate: Icons.Toolbar.Settings
LogSlate: ListView
LogSlate: SoftwareCursor_CardinalCross
LogSlate: SoftwareCursor_Grab
LogSlate: TableView.DarkRow
LogSlate: TableView.Row
LogSlate: TreeView
SourceControl: Source control is disabled
SourceControl: Source control is disabled
SourceControl: Source control is disabled
LogNiagaraDebuggerClient: Niagara Debugger Client Initialized | Session: 7B2BC1524195B63FABFCE0AA3AB92280 | Instance: 890479C747AF6532A5F9D0B7731A0365 (ANTH0NYPEREIRA-23256).
LogPython: Using Python 3.9.7
SourceControl: Source control is disabled
SourceControl: Source control is disabled
SourceControl: Source control is disabled
LogUProjectInfo: Found projects:
LogOpenImageDenoise: OIDN starting up
LogAndroidPermission: UAndroidPermissionCallbackProxy::GetInstance
LogAudioCaptureCore: Display: No Audio Capture implementations found. Audio input will be silent.
LogAudioCaptureCore: Display: No Audio Capture implementations found. Audio input will be silent.
LogCollectionManager: Loaded 0 collections in 0.001824 seconds
LogFileCache: Scanning file cache for directory 'C:/Uni Things/Mestrado/Repos/dissertacao/onegai/project/yameroUnreal/Saved/Collections/' took 0.00s
LogFileCache: Scanning file cache for directory 'C:/Uni Things/Mestrado/Repos/dissertacao/onegai/project/yameroUnreal/Content/Developers/anth0/Collections/' took 0.00s
LogFileCache: Scanning file cache for directory 'C:/Uni Things/Mestrado/Repos/dissertacao/onegai/project/yameroUnreal/Content/Collections/' took 0.00s
LogUObjectArray: 30226 objects as part of root set at end of initial load.
LogUObjectAllocator: 8893056 out of 0 bytes used by permanent object pool.
LogUObjectArray: CloseDisregardForGC: 0/0 objects in disregard for GC pool
LogInit: Executing Class /Script/UnrealEd.CookCommandlet
LogInit: Initializing Editor Engine...
LogEngine: Initializing Engine...
LogStats: UGameplayTagsManager::InitializeManager -  0.000 s
LogInit: Initializing FReadOnlyCVARCache
LogSubsystemCollection: Failed to initialize subsystem dependency (WorldPartitionSubsystem)
LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
LogAIModule: Creating AISystem for world Untitled
LogNetVersion: Set ProjectVersion to 1.0.0.0. Version Checksum will be recalculated on next use.
LogInit: Texture streaming: Disabled
LogCsvProfiler: Display: Metadata set : largeworldcoordinates="1"
LogInit: Initializing Editor Engine Completed
BlueprintLog: New page: Editor Load
LogLevelSequenceEditor: LevelSequenceEditor subsystem initialized.
LogCook: Display: CookSettings for Memory: MemoryMaxUsedVirtual 0MiB, MemoryMaxUsedPhysical 16384MiB, MemoryMinFreeVirtual 0MiB, MemoryMinFreePhysical 1024MiB
LogCook: Display: Mobile HDR setting 1
LogCook: Display: Creating asset registry
LogAssetRegistry: Asset discovery search completed in 2.8822 seconds
LogCollectionManager: Fixed up redirectors for 0 collections in 0.000003 seconds (updated 0 objects)
LogCook: Display: Discovering localized assets for cultures: en
LogCook: Display: Inisetting is different for  Engine /Script/Engine.RendererSettings r.PostProcessing.PropagateAlpha 0, value 1 != 2 invalidating cook
LogCook: Display: To avoid this add a deny list setting to DefaultEditor.ini [CookSettings] Engine:/Script/Engine.RendererSettings
LogCook: Display: Clearing all cooked content for platform Windows
LogCook: Display: Sandbox cleanup took 0.093 seconds for platforms Windows
LogCook: Display: Checking global shaders for platform Windows
LogDerivedDataCache: C:/Users/anth0/AppData/Local/UnrealEngine/Common/DerivedDataCache: Maintenance finished in +00:00:02.919 and deleted 0 file(s) with total size 0 MiB.
LogShaderCompilers: Display: Worker (12/13) finished batch of 10 jobs in 71.631s, FPhysicsFieldRayMarchingCS [WorkerTime=46.337s], FDeferredLightPS [WorkerTime=9.818s], FScreenProbeTraceMeshSDFsCS [WorkerTime=7.668s], FMicropolyRasterizeCS [WorkerTime=2.709s], FDeferredLightPS [WorkerTime=1.155s], FDeferredLightPS [WorkerTime=1.060s], FInstanceCull_CS [WorkerTime=0.982s], FDeferredLightPS [WorkerTime=0.912s], FLumenVoxelTraceProbeCS [WorkerTime=0.749s], FHairInterpolationCS [WorkerTime=0.135s]
LogShaderCompilers: Display: FShaderCompileThreadRunnable::WriteNewTasks() took too long (0.978 seconds, threshold is 0.300 s), will parallelize next time.
LogShaderCompilers: Display: Worker (4/13) finished batch of 10 jobs in 266.279s, FClusteredShadingPS [WorkerTime=257.018s], FBuildInstanceIdBufferAndCommandsFromPrimitiveIdsCs [WorkerTime=2.619s], FCapsuleShadowingCS [WorkerTime=1.932s], FAmbientOcclusionPS [WorkerTime=1.177s], FAmbientOcclusionPS [WorkerTime=1.075s], FAmbientOcclusionPS [WorkerTime=0.884s], FAmbientOcclusionCS [WorkerTime=0.730s], FShadowObjectCullPS [WorkerTime=0.362s], FHairVelocityCS [WorkerTime=0.180s], FHairInterpolationCS [WorkerTime=0.134s]
LogShaderCompilers: Display: Worker (5/13) finished batch of 10 jobs in 92.622s, FShadingFurnaceTestPassPS [WorkerTime=80.654s], FVisualizeLumenSceneCS [WorkerTime=7.469s], FScreenProbeTraceVoxelsCS [WorkerTime=1.491s], FInstanceCull_CS [WorkerTime=0.892s], FScreenProbeCompositeTracesWithScatterCS [WorkerTime=0.845s], FScreenProbeGenerateRaysCS [WorkerTime=0.345s], FSubsurfaceIndirectDispatchCS [WorkerTime=0.251s], FFilterCS [WorkerTime=0.218s], FTranslucencyVolumeSpatialFilterCS [WorkerTime=0.211s], FHairProjectionMeshDebugPS [WorkerTime=0.144s]
LogShaderCompilers: Display: Worker (3/13) finished batch of 10 jobs in 63.980s, FPersistentClusterCull_CS [WorkerTime=33.993s], FVisualizeLumenSceneCS [WorkerTime=15.537s], FVisualizeLumenSceneCS [WorkerTime=4.673s], FInstanceCull_CS [WorkerTime=3.394s], FEmitSceneDepthPS [WorkerTime=1.596s], FVisualizeLumenSceneCS [WorkerTime=1.475s], FInstanceCull_CS [WorkerTime=1.211s], FInstanceCull_CS [WorkerTime=1.051s], FTranslucencyVolumeIntegrateCS [WorkerTime=0.682s], FNiagaraVisualizeTexturePS [WorkerTime=0.222s]
LogShaderCompilers: Display: Worker (8/13) finished batch of 10 jobs in 80.517s, FDiaphragmDOFGatherCS [WorkerTime=66.179s], FSubsurfaceIndirectDispatchCS [WorkerTime=3.853s], FInstanceCull_CS [WorkerTime=3.463s], FExportDebugViewPS [WorkerTime=1.903s], FInstanceCull_CS [WorkerTime=1.241s], FInstanceCull_CS [WorkerTime=1.091s], FInstanceCull_CS [WorkerTime=1.069s], FInstanceCull_CS [WorkerTime=1.050s], FRenderSkyAtmospherePS [WorkerTime=0.439s], FOpenColorIOVertexShader [WorkerTime=0.124s]
LogShaderCompilers: Display: Worker (13/13) finished batch of 10 jobs in 466.495s, FClusteredShadingPS [WorkerTime=456.340s], FReflectionEnvironmentSkyLightingPS [WorkerTime=7.754s], FBuildInstanceIdBufferAndCommandsFromPrimitiveIdsCs [WorkerTime=1.101s], FHairRaytracingGeometryCS [WorkerTime=0.250s], FHeightFogVS [WorkerTime=0.234s], FInitIndirectArgs1DCS [WorkerTime=0.139s], TOneColorPixelShaderMRT [WorkerTime=0.131s], FClearReplacementCS_LargeBuffer_Sint4_Bounds [WorkerTime=0.129s], FClearReplacementCS_StructuredBuffer_Uint_Zero [WorkerTime=0.112s], FClearReplacementCS_Texture2DArray_Float4_Bounds [WorkerTime=0.109s]
LogShaderCompilers: Display: Worker (12/13) finished batch of 10 jobs in 86.586s, FPersistentClusterCull_CS [WorkerTime=26.926s], FPersistentClusterCull_CS [WorkerTime=20.575s], FPersistentClusterCull_CS [WorkerTime=19.541s], FPersistentClusterCull_CS [WorkerTime=14.758s], FGeneratePageFlagsFromPixelsCS [WorkerTime=2.566s], FMicropolyRasterizeCS [WorkerTime=1.072s], FSubsurfaceRecombinePS [WorkerTime=0.335s], FTonemapCS [WorkerTime=0.297s], FSlatePostProcessBlurPS [WorkerTime=0.262s], FScreenPS_OSE [WorkerTime=0.147s]
LogShaderCompilers: Display: Worker (9/13) finished batch of 10 jobs in 75.447s, FPersistentClusterCull_CS [WorkerTime=33.891s], FPersistentClusterCull_CS [WorkerTime=23.083s], FInstanceCull_CS [WorkerTime=3.290s], FInstanceCull_CS [WorkerTime=3.053s], FInstanceCull_CS [WorkerTime=2.842s], FInstanceCull_CS [WorkerTime=2.733s], FInstanceCull_CS [WorkerTime=2.361s], FInstanceCull_CS [WorkerTime=2.294s], FSlateElementVS [WorkerTime=1.273s], FDiaphragmDOFHybridScatterPS [WorkerTime=0.462s]
LogShaderCompilers: Display: Worker (3/13) finished batch of 10 jobs in 81.759s, FPhysicsFieldRayMarchingCS [WorkerTime=41.824s], FPersistentClusterCull_CS [WorkerTime=31.215s], FInstanceCull_CS [WorkerTime=2.781s], FDiaphragmDOFReduceCS [WorkerTime=1.443s], FInstanceCull_CS [WorkerTime=1.098s], FInstanceCull_CS [WorkerTime=1.082s], FInstanceCull_CS [WorkerTime=1.029s], FTonemapCS [WorkerTime=0.628s], FTonemapCS [WorkerTime=0.267s], FSlateDebugOverdrawPS [WorkerTime=0.260s]
LogShaderCompilers: Display: Worker (6/13) finished batch of 10 jobs in 84.469s, FPersistentClusterCull_CS [WorkerTime=32.085s], FPersistentClusterCull_CS [WorkerTime=28.786s], FPersistentClusterCull_CS [WorkerTime=13.814s], FInstanceCull_CS [WorkerTime=2.774s], FInstanceCull_CS [WorkerTime=2.706s], FTonemapPS [WorkerTime=1.311s], FInstanceCull_CS [WorkerTime=1.018s], FInstanceCull_CS [WorkerTime=0.944s], FInitArgs_CS [WorkerTime=0.599s], FCompositePS1 [WorkerTime=0.242s]
LogShaderCompilers: Display: Worker (5/13) finished batch of 10 jobs in 85.463s, FPersistentClusterCull_CS [WorkerTime=25.485s], FPersistentClusterCull_CS [WorkerTime=17.280s], FPersistentClusterCull_CS [WorkerTime=13.339s], FPersistentClusterCull_CS [WorkerTime=13.241s], FMicropolyRasterizeCS [WorkerTime=4.287s], FInstanceCullVSM_CS [WorkerTime=4.167s], FInstanceCull_CS [WorkerTime=3.986s], FInstanceCull_CS [WorkerTime=2.474s], FSubsurfaceRecombinePS [WorkerTime=0.339s], FCompositePS0 [WorkerTime=0.335s]
LogShaderCompilers: Display: Worker (2/13) finished batch of 10 jobs in 98.710s, FDiaphragmDOFGatherCS [WorkerTime=50.805s], FDiaphragmDOFGatherCS [WorkerTime=33.556s], FMicropolyRasterizeCS [WorkerTime=4.650s], FMicropolyRasterizeCS [WorkerTime=3.959s], FMicropolyRasterizeCS [WorkerTime=2.715s], FEmitSceneDepthPS [WorkerTime=1.114s], FEmitEditingLevelInstanceDepthPS [WorkerTime=1.102s], FFilterCS [WorkerTime=0.309s], FTonemapPS [WorkerTime=0.266s], FWriteToSliceGS [WorkerTime=0.113s]
LogShaderCompilers: Display: Worker (10/13) finished batch of 10 jobs in 140.674s, FPersistentClusterCull_CS [WorkerTime=46.750s], FPersistentClusterCull_CS [WorkerTime=32.501s], FPersistentClusterCull_CS [WorkerTime=29.970s], FPersistentClusterCull_CS [WorkerTime=17.568s], FPersistentClusterCull_CS [WorkerTime=11.781s], FMicropolyRasterizeCS [WorkerTime=1.277s], FCalculateSafeRasterizerArgs_CS [WorkerTime=0.256s], FInitArgs_CS [WorkerTime=0.231s], FCompositeAnimatedVectorFieldCS [WorkerTime=0.121s], FOcclusionQueryPS [WorkerTime=0.103s]
LogShaderCompilers: Display: Worker (1/13) finished batch of 10 jobs in 133.185s, FPersistentClusterCull_CS [WorkerTime=38.152s], FPersistentClusterCull_CS [WorkerTime=35.014s], FPersistentClusterCull_CS [WorkerTime=24.814s], FPersistentClusterCull_CS [WorkerTime=16.487s], FPersistentClusterCull_CS [WorkerTime=12.723s], FMicropolyRasterizeCS [WorkerTime=2.448s], FMicropolyRasterizeCS [WorkerTime=1.174s], FMicropolyRasterizeCS [WorkerTime=1.090s], FMicropolyRasterizeCS [WorkerTime=1.051s], TUpdateTexture2DSubresouceCS<4u> [WorkerTime=0.125s]
